rgi_id,glac_name,surge_type,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,term_type,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m
RGI2000-v7.0-G-11-00402,FR4N01146B10 de l'Epena 1,0,11,11-01,G006828E45414N,752846,731,2003-08-13T00:00:00,6.834018711546277,45.4134555,32,1.603987309031444,0,0,9,0,6.824529144100855,45.42219999094238,2398.8464,3724.6562,2867.3494,2907.0361,28.709175,4.277557,1,COPDEM30,2869
RGI2000-v7.0-G-11-00403,FR4N01146B09 de Rosolin,0,11,11-01,G006843E45417N,752850,731,2003-08-13T00:00:00,6.84175089598385,45.415553,32,0.617650389022194,0,0,9,0,6.84230119598962,45.42148395291311,2569.334,3017.2861,2789.5486,2799.4888,18.170906,352.36612701416016,1,COPDEM30,1244
RGI2000-v7.0-G-11-00404,FR4N01146B07 de Premou,0,11,11-01,G006862E45413N,752863,731,2003-08-13T00:00:00,6.854936489007612,45.419373,32,1.935329045400678,0,0,9,0,6.853628803778131,45.430038281391354,2309.6597,3459.1125,2917.9863,2820.4421,26.804276,345.681058883667,1,COPDEM30,2963
RGI2000-v7.0-G-11-00405,FR4N01146B04+52B03 de la Grande Motte,0,11,11-01,G006881E45423N,752896,731,2003-08-13T00:00:00,6.876552170289852,45.421322,32,4.218105199723688,0,0,9,0,6.863700054607819,45.424480253176185,2495.4648,3626.24,2937.8733,2999.6387,20.71942,8.505914,1,COPDEM30,2816
RGI2000-v7.0-G-11-00406,FR4N01146B03 de Pramecou,0,11,11-01,G006870E45430N,752899,731,2003-08-13T00:00:00,6.879034216263502,45.431652,32,0.334352449431837,0,0,9,0,6.865650977319244,45.430742247846425,2776.0078,3070.3877,2975.2432,2962.4456,24.510975,321.6707763671875,8,COPDEM30,1393
RGI2000-v7.0-G-11-00407,Glacier de Pramecou_1,0,11,11-01,G006883E45435N,752907,731,2003-08-13T00:00:00,6.884379880658815,45.4346185,32,0.086440850320998,0,0,9,0,6.884013248849871,45.43672503242779,2743.3274,3005.4038,2839.67,2842.1047,34.095253,34.00322,2,COPDEM30,465
RGI2000-v7.0-G-11-00408,FR4N01152B11 de la Leisse,0,11,11-01,G006910E45386N,752940,731,2003-08-13T00:00:00,6.908663505775844,45.385619500000004,32,0.839126686235084,0,0,9,0,6.902525012386199,45.387818050247176,2844.0718,3385.4968,3080.132,3079.138,31.37426,337.444860458374,8,COPDEM30,1474
RGI2000-v7.0-G-11-00409,FR4N01152C01 de la Sana,0,11,11-01,G006921E45382N,752947,731,2003-08-13T00:00:00,6.920416225842697,45.3818275,32,0.058330919630997,0,0,9,0,6.922661166917011,45.38137164736465,3177.2976,3375.8093,3245.0552,3253.0781,23.210125,82.20753,3,COPDEM30,616
RGI2000-v7.0-G-11-00410,FR4N01144F10 des Barmes de l'Ours,0,11,11-01,G006922E45391N,752954,731,2003-08-13T00:00:00,6.924025890436481,45.390107,32,0.770704708695589,0,0,9,0,6.924654993914506,45.39652982831664,2791.0962,3113.6982,2940.284,2944.4197,19.859516,37.0273,2,COPDEM30,1515
RGI2000-v7.0-G-11-00411,Glacier des Barmes de l'Ours_2,0,11,11-01,G006939E45386N,752970,731,2003-08-13T00:00:00,6.938962650278663,45.386486500000004,32,0.043815581720056,0,0,9,0,6.939316793314758,45.387892673350386,2844.0962,3036.8284,2946.7463,2942.968,30.759752,8.670424,1,COPDEM30,357
RGI2000-v7.0-G-11-00412,FR4N01152B12 du Charbonnier,0,11,11-01,G006893E45380N,752923,731,2003-08-13T00:00:00,6.893901981175361,45.379729999999995,32,0.142412305708707,0,0,9,0,6.888166261841866,45.38151130008423,2840.458,3177.5564,2979.5515,2984.858,32.851803,337.141565322876,8,COPDEM30,907
RGI2000-v7.0-G-11-00413,FR4N01152C15 des Broes,0,11,11-01,G006910E45346N,752942,731,2003-08-13T00:00:00,6.909955516172403,45.344673,32,0.11802217417338,0,0,9,0,6.909715488384718,45.346937382713556,2946.7527,3371.897,3154.2734,3158.655,41.351627,359.4379439353943,1,COPDEM30,533
RGI2000-v7.0-G-11-00414,FR4N01152C13+52C14+53A02 du Vallonet 1,0,11,11-01,G006904E45335N,752939,731,2003-08-13T00:00:00,6.908532919076866,45.3342435,32,2.330896521742152,0,0,9,0,6.896334305290432,45.34207852014875,2781.6455,3512.267,3282.7039,3267.208,14.79365,6.8451805,1,COPDEM30,2349
RGI2000-v7.0-G-11-00415,FR4N01153A01 de Pisselerand,0,11,11-01,G006894E45327N,752924,731,2003-08-13T00:00:00,6.894527631720431,45.327686,32,0.054313848198521,0,0,9,0,6.896190221047936,45.32704430328828,3268.4656,3365.7573,3305.7314,3306.5742,19.03873,119.00539,4,COPDEM30,324
RGI2000-v7.0-G-11-00416,FR4N01152C17 du Grand Vallon 2,0,11,11-01,G006886E45334N,752908,731,2003-08-13T00:00:00,6.885425423760523,45.3325775,32,0.185668565400764,0,0,9,0,6.885268657691364,45.33581544338257,2974.1345,3262.595,3049.8687,3062.5693,23.730423,333.7427043914795,8,COPDEM30,851
RGI2000-v7.0-G-11-00417,FR4N01152C11 du Vallonbrun,0,11,11-01,G006948E45337N,752978,731,2003-08-13T00:00:00,6.948319268484663,45.3357075,32,0.718123403800272,0,0,9,0,6.939413249426301,45.33651967575103,2800.1572,3433.2961,3025.1907,3055.2449,27.134941,320.2441215515137,8,COPDEM30,1614
RGI2000-v7.0-G-11-00418,FR4N01152C07 de Gefret,0,11,11-01,G006956E45344N,752983,731,2003-08-13T00:00:00,6.952967984067232,45.3434825,32,0.913112023778154,0,0,9,0,6.951606180736313,45.34789635762115,2814.345,3325.383,3003.561,3019.6382,24.35402,351.3930263519287,1,COPDEM30,1615
RGI2000-v7.0-G-11-00419,FR4N01152C06 de Lechours,0,11,11-01,G006968E45352N,752996,731,2003-08-13T00:00:00,6.96826068679729,45.35093,32,0.137229987616113,0,0,9,0,6.965607675084632,45.352740745216586,2910.3508,3186.921,3026.653,3031.126,32.035744,352.2666869163513,1,COPDEM30,519
RGI2000-v7.0-G-11-00420,FR4N01153A04 de Mean Martin,0,11,11-01,G006980E45346N,753007,731,2003-08-13T00:00:00,6.983381400038497,45.347068500000006,32,0.939963280713466,0,0,9,0,6.986022961374659,45.35139433947584,2823.6064,3328.5813,2987.0754,2997.132,23.639996,22.091238,1,COPDEM30,1934
RGI2000-v7.0-G-11-00421,"",0,11,11-01,G006992E45348N,753023,731,2003-08-13T00:00:00,6.993472842488638,45.3467275,32,0.062355737318985,0,0,9,0,6.991203041112534,45.34865058651496,2933.8352,3102.188,3021.986,3017.1443,22.481272,341.6894950866699,1,COPDEM30,484
RGI2000-v7.0-G-11-00422,FR4N01152C03 des Roches Blanches,0,11,11-01,G006979E45363N,753004,731,2003-08-13T00:00:00,6.980571528210117,45.362476,32,0.552129755358709,0,0,9,0,6.977718760832505,45.36723000324751,2899.7942,3243.3984,3055.6216,3054.7668,20.86127,324.32543182373047,8,COPDEM30,1109
RGI2000-v7.0-G-11-00423,FR4N01144F06 des Fours,0,11,11-01,G006990E45372N,753013,731,2003-08-13T00:00:00,6.986326795155993,45.371615,32,0.772252210352381,0,0,9,0,6.9892557643264235,45.375750512915054,2765.974,3293.98,2951.6682,2974.2112,26.778166,4.7787585,1,COPDEM30,910
RGI2000-v7.0-G-11-00424,FR4N01153A08 des Roches,0,11,11-01,G007005E45370N,753049,731,2003-08-13T00:00:00,7.004779585387451,45.369187,32,0.496782670620961,0,0,9,0,7.0100581183985895,45.3722027078878,2853.7988,3237.151,3044.462,3037.7363,24.437265,35.09479,2,COPDEM30,1097
RGI2000-v7.0-G-11-00425,FR4N01153A09 de Bezin,0,11,11-01,G007009E45383N,753058,731,2003-08-13T00:00:00,7.009273935159817,45.382523000000006,32,0.03259399039818,0,0,9,0,7.00947262149045,45.38362726859808,2899.5527,2999.6514,2930.594,2935.9448,23.673044,44.954586,2,COPDEM30,232
RGI2000-v7.0-G-11-00426,FR4N01153A10 du Fond 1,0,11,11-01,G007009E45389N,753059,731,2003-08-13T00:00:00,7.008652998560263,45.3885985,32,0.032590106264775,0,0,9,0,7.009364411235643,45.38966991878619,2914.1663,2999.672,2945.9624,2948.8499,23.113039,9.249122,1,COPDEM30,256
RGI2000-v7.0-G-11-00427,FR4N01153A11 de la Jave 1,0,11,11-01,G007012E45396N,753064,731,2003-08-13T00:00:00,7.01211864003881,45.3955155,32,0.039062092017413,0,0,9,0,7.013377225099412,45.396475723160876,2832.785,2917.997,2866.784,2868.6292,20.852858,33.389473,2,COPDEM30,297
RGI2000-v7.0-G-11-00428,"",0,11,11-01,G007066E45414N,753119,731,2003-08-13T00:00:00,7.065813302114806,45.4142755,32,0.011570369970655,0,0,9,0,7.064999894482054,45.41383195903868,3062.9954,3103.5203,3077.726,3078.3274,17.086723,239.7771987915039,6,COPDEM30,200
RGI2000-v7.0-G-11-00429,"",0,11,11-01,G007068E45412N,753122,731,2003-08-13T00:00:00,7.068171305949008,45.4124185,32,0.01763425367214,0,0,9,0,7.06719650717366,45.413186417215066,3112.0942,3175.7866,3131.751,3137.973,17.328346,284.725212097168,7,COPDEM30,255
RGI2000-v7.0-G-11-00430,FR4N01153B06 du Montet 2,0,11,11-01,G007073E45407N,753132,731,2003-08-13T00:00:00,7.072871089080511,45.407469500000005,32,0.041126943924644,0,0,9,0,7.074661173787109,45.4079441582118,3197.0935,3334.0454,3271.5544,3270.7166,29.032606,52.170055,2,COPDEM30,307
RGI2000-v7.0-G-11-00431,FR4N01153B06 du Montet 1,0,11,11-01,G007075E45421N,753137,731,2003-08-13T00:00:00,7.073918196838815,45.419271,32,0.737636488712052,0,0,9,0,7.074193027827021,45.42262242594551,2958.7065,3255.9192,3096.8064,3093.3342,18.75671,91.7566,3,COPDEM30,1639
