rgi_id,glacier_name,surge_type,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,term_type,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_sec,dem_source,lmax_m,EastWest,SouthNorth,ela,gradabl,gradacc,ela_std,gradabl_std,gradacc_std,dhdt_mean,dhdt_std,vel_ensemble_year0,vel_ensemble_year10,vel_ensemble_year20,smb_ensemble_year0,smb_ensemble_year10,smb_ensemble_year20,smb_ensemble_mean,smb_ensemble_std,dhdt_ensemble_mean,dhdt_ensemble_std,Mean_velsurf_mag,Std_velsurf_mag,Min_velsurf_mag,Q1_velsurf_mag,Median_velsurf_mag,Q3_velsurf_mag,Max_velsurf_mag,Mean_velsurfobs_mag,Std_velsurfobs_mag,Min_velsurfobs_mag,Q1_velsurfobs_mag,Median_velsurfobs_mag,Q3_velsurfobs_mag,Max_velsurfobs_mag,MAE_velsurf_mag,n_obs_thk,coverage_pct,Mean_thk_model_at_obs,Std_thk_model_at_obs,Mean_thk_obs,Std_thk_obs,MAE_thk,Bias_thk,RMSE_thk,MedianAE_thk,Q95AE_thk,Min_thk_obs,Q1_thk_obs,Median_thk_obs,Q3_thk_obs,Max_thk_obs,eos_sla_mean,eos_sla_n,country,ela_wgmsglamos,ela_source,gradabl_wgmsglamos,gradabl_source,gradacc_wgmsglamos,gradacc_source,annual_mass_balance,annual_mass_balance_std,annual_mass_balance_source,n_years
RGI2000-v7.0-G-11-00448,Glacier de Rhêmes - Calabre,0,11,11-01,G007068E45470N,753112,731,2003-08-13T00:00:00,7.0608,45.4834,32,3.1201,0,0,9,0,7.0761,45.4960,2709.0369,3403.7854,3035.6280,3046.2114,15.1441,2,COPDEM30,3462,0.7554,0.6553,3188,8.9821,5.3329,45.1858,1.8843,1.4024,-1.1796,1.0975,9.1357,6.8181,5.7223,-1.2063,-1.3083,-1.3245,-1.2797,0.2936,-1.2729,0.2406,10.2554,7.9767,0.0000,3.0038,9.0877,15.9495,31.5660,8.3567,10.3536,0.0000,3.7180,5.9518,9.3139,122.3444,8.4002,0,0.0000,,,,,,,,,,,,,,,3059.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00516,Glacier des Evettes,0,11,11-01,G007119E45337N,753192,731,2003-08-13T00:00:00,7.1199,45.3332,32,3.1076,0,0,9,0,7.1146,45.3457,2581.8916,3462.0195,3041.3916,3050.1550,23.7969,1,COPDEM30,2814,0.2524,0.9676,3000,11.7411,-0.0041,124.0416,2.8449,1.3323,-0.7683,2.3713,4.9228,3.2874,2.8710,-0.9652,-0.8776,-0.4275,-0.7568,1.1716,-0.6767,0.3770,4.6413,4.1252,0.0000,1.4767,3.5268,6.9104,23.4757,9.1008,12.2815,0.0000,3.1119,5.3533,8.9066,82.8007,6.9495,0,0.0000,,,,,,,,,,,,,,,2940.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01432,FR4N01151B03 de Chaviere,0,11,11-01,G006615E45266N,752744,731,2003-08-13T00:00:00,6.6129,45.2622,32,3.1003,0,0,9,0,6.6228,45.2570,2811.1450,3472.4207,3089.6313,3106.0527,17.7342,4,COPDEM30,3616,0.8070,-0.5906,3370,6.9122,1.0716,133.1132,3.9147,2.0273,-0.9014,1.3349,0.8773,0.4131,0.2928,-1.4214,-1.2951,-1.1587,-1.2917,0.5935,-0.9731,0.3275,1.2144,1.0748,0.0000,0.3796,0.8976,1.7772,5.9618,4.6866,3.8807,0.0000,2.2932,3.8733,5.8653,31.4495,3.5506,0,0.0000,,,,,,,,,,,,,,,3133.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03243,,0,11,11-01,G010810E46783N,755592,731,2003-07-30T00:00:00,10.8100,46.7825,32,3.0909,0,0,9,0,10.8148,46.7952,2657.2102,3405.8780,2916.2646,2941.1177,15.3037,1,COPDEM30,3183,-0.3385,0.9410,3251,5.6684,0.7017,134.4285,2.3379,1.8477,-1.2286,1.2503,2.1479,1.2386,1.0486,-1.7259,-1.7613,-1.6396,-1.7089,0.6943,-1.4052,0.2745,3.3387,3.1286,0.0000,1.1504,2.3199,4.5237,14.2629,4.1970,3.2099,0.0000,1.9745,3.4214,5.5107,24.4023,3.4244,100,2.0202,46.8024,30.1244,60.2000,15.5698,32.6194,-13.3976,37.0727,30.7126,64.1422,11.0000,50.7500,60.0000,72.2500,88.0000,2999.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03663,Karlinger Kees,0,11,11-01,G012691E47131N,756279,731,2003-08-24T00:00:00,12.6918,47.1312,33,3.0623,0,0,9,0,12.6977,47.1407,2288.6543,3321.2630,2843.4849,2838.7250,22.1687,1,COPDEM30,3300,0.2955,0.9554,3062,5.3391,0.9578,170.3636,3.5428,2.1628,-0.5818,2.9632,1.5183,0.5538,0.5150,-1.2726,-0.9387,-0.4733,-0.8948,0.6638,-0.7361,0.3674,3.1448,3.0454,0.0000,0.5371,1.9605,5.3219,16.1704,6.0537,9.5561,0.0000,2.1792,3.5548,6.1084,96.8360,5.1991,0,0.0000,,,,,,,,,,,,,,,2790.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03921,Floiten Kees,0,11,11-01,G011877E47023N,755960,731,2003-08-24T00:00:00,11.8768,47.0229,32,3.0294,0,0,9,0,11.8752,47.0348,2430.7085,3322.5916,2889.9814,2904.9697,23.4233,1,COPDEM30,3273,0.1533,0.9882,2913,4.8199,3.2337,270.4072,5.2617,2.2940,-0.1194,6.8249,11.0271,11.1813,11.7048,0.0620,0.0098,0.0500,0.0406,0.4125,-0.1319,0.3210,6.8604,8.1142,0.0000,0.6649,3.6968,9.2410,30.0146,5.9306,6.4136,0.0000,1.7862,3.3898,8.0236,44.2746,7.5156,0,0.0000,,,,,,,,,,,,,,,2971.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03803,Zettalunitzkees,0,11,11-01,G012379E47086N,756192,731,2003-08-24T00:00:00,12.3782,47.0857,33,3.0158,0,0,9,0,12.3697,47.0740,2644.4192,3407.4194,3087.7275,3077.7861,17.1435,6,COPDEM30,3066,-0.5071,-0.8619,3129,11.9452,4.5333,75.2198,5.1481,2.0229,-0.7082,1.9972,17.9166,11.3592,8.4086,-0.4003,-0.6467,-0.5451,-0.5307,0.6081,-0.7673,0.4539,15.6787,12.8989,0.0000,2.3966,14.6943,28.0058,46.5835,11.3100,18.7781,0.0000,2.0353,5.0216,11.7420,137.4098,14.4984,28,0.5779,45.7968,28.5143,53.3214,17.2131,21.7033,-7.5246,31.9008,10.8375,66.4500,26.0000,40.5000,50.5000,60.0000,107.0000,3038.0000,19.0000,AT,,,7.5980,WGMS,-1.9110,WGMS,,,,
RGI2000-v7.0-G-11-04025,Hallstätter Gletscher,0,11,11-01,G013611E47485N,756447,731,2003-08-17T00:00:00,13.6100,47.4826,33,2.9891,0,0,9,0,13.6207,47.4887,2190.6086,2850.2847,2567.2979,2548.5063,18.4103,2,COPDEM30,2387,0.8441,0.5362,3004,3.8956,1.8966,345.0392,4.4035,2.7036,-0.1200,3.7432,0.0041,0.0052,0.0071,-2.3040,-0.6043,-0.1801,-1.0295,1.7410,-0.0708,0.3830,0.0037,0.0028,0.0000,0.0019,0.0029,0.0045,0.0242,,,,,,,,,99,2.0642,19.9953,8.9126,67.4141,28.2653,47.4273,-47.4188,52.0179,46.0747,85.0125,15.0000,43.0000,61.0000,89.5000,159.0000,2517.0000,20.0000,AT,2659.6920,WGMS,10.6540,WGMS,2.8660,WGMS,-1.0200,0.6320,WGMS,13.0000
RGI2000-v7.0-G-11-03954,Waxegg Kees,0,11,11-01,G011792E46999N,755930,731,2003-08-24T00:00:00,11.7920,46.9994,32,2.9746,0,0,9,0,11.7955,47.0084,2428.4626,3364.5470,2851.8020,2850.6150,24.0116,1,COPDEM30,2548,0.3786,0.9256,2908,7.1150,2.1948,255.8800,4.3985,2.1901,-0.4000,8.6598,2.4462,2.2362,2.6064,-0.5148,-0.4749,-0.2394,-0.4097,1.0219,-0.2803,0.5888,3.8082,2.5159,0.0000,1.7609,3.8168,5.8648,9.7532,3.7399,3.7219,0.0000,1.3667,2.4726,4.6977,25.5430,2.9898,24,0.5027,31.2118,13.4503,32.6667,7.6139,7.0183,-1.4549,9.7238,4.4360,20.0475,24.0000,27.0000,29.5000,34.7500,55.0000,2842.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00578,Money,0,11,11-01,G007342E45528N,753355,731,2003-08-13T00:00:00,7.3418,45.5284,32,2.9189,0,0,9,0,7.3237,45.5315,2619.8508,3599.8416,3204.5140,3175.2495,23.7032,8,COPDEM30,2861,-0.6018,0.7987,3302,3.8343,1.6884,211.6924,3.9976,1.8394,-0.4449,2.1259,3.2934,2.5789,2.4301,-0.2271,-0.2186,-0.1650,-0.2036,0.3259,-0.2678,0.2881,4.1065,3.0332,0.0000,1.8063,3.5231,5.8049,13.7648,5.3693,4.9433,0.0000,2.0319,3.7974,6.9139,42.5571,3.2760,0,0.0000,,,,,,,,,,,,,,,3128.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00105,FR4N01166D11 de la Pilatte,0,11,11-01,G006334E44865N,752616,731,2003-08-13T00:00:00,6.3354,44.8619,32,2.9009,0,0,9,0,6.3314,44.8747,2328.5320,3433.3997,2943.1304,2917.5276,27.0052,1,COPDEM30,3257,-0.1163,0.9932,3183,6.3699,2.2443,166.5349,4.1474,2.4957,-0.6112,5.4212,2.5339,1.6573,2.0821,-1.0888,-0.9441,-0.5110,-0.8480,0.5117,-0.7249,0.2586,1.7877,1.6251,0.0000,0.5348,1.3573,2.6262,7.0250,4.3165,4.6723,0.0000,1.6520,2.8474,4.8117,28.9820,2.9935,0,0.0000,,,,,,,,,,,,,,,2885.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01303,Glacier de Tsanfleuron,0,11,11-01,G007216E46320N,753257,731,2003-08-13T00:00:00,7.2228,46.3187,32,2.8895,0,0,9,0,7.2466,46.3258,2472.6216,2980.7120,2761.0603,2752.5264,9.3558,3,COPDEM30,3443,0.9984,0.0558,2813,18.6689,12.4960,23.5561,3.4098,1.9280,-1.4926,1.0656,12.8564,10.2009,7.7033,-0.8634,-1.2897,-1.5789,-1.2440,0.4695,-1.7525,0.4162,14.1783,7.6033,0.0000,8.7404,15.3232,20.7430,30.1034,7.6329,6.3982,0.0000,3.2538,5.9687,9.9570,54.5864,9.4528,540,11.6379,95.2522,36.8858,84.5624,39.9341,29.7812,10.6897,38.1998,24.7978,70.1197,4.0000,55.0000,79.5000,115.1250,181.0000,2736.0000,19.0000,CH,2916.0000,GLAMOS,8.0660,GLAMOS,,,-1.5150,0.8950,GLAMOS,10.0000
RGI2000-v7.0-G-11-01949,Silvrettagletscher,0,11,11-01,G010084E46850N,755146,731,2003-07-30T00:00:00,10.0772,46.8520,32,2.8799,0,0,9,0,10.0560,46.8553,2466.9968,3121.0767,2772.2996,2773.7556,13.8561,8,COPDEM30,3132,-0.9148,0.4040,2905,10.0862,4.0715,57.2339,2.4547,1.6052,-1.0196,1.5768,7.6763,6.0000,4.6713,-0.9921,-1.1250,-1.1182,-1.0784,0.4255,-1.1352,0.3989,8.3640,5.3705,0.0000,3.9721,8.6340,12.5005,21.7160,9.0556,12.6546,0.0000,2.7437,4.5781,9.3907,121.2795,9.1504,192,4.1757,68.5037,30.2913,74.4193,20.6635,25.9729,-5.9156,33.4639,19.8699,74.1093,22.0000,60.5000,76.0000,90.0000,138.5000,2797.0000,20.0000,CH,2913.0000,GLAMOS,5.7400,GLAMOS,1.8520,GLAMOS,-0.8490,0.6300,GLAMOS,20.0000
RGI2000-v7.0-G-11-03653,Bockkar Kees,0,11,11-01,G012725E47122N,756292,731,2003-08-24T00:00:00,12.7263,47.1222,33,2.8771,0,0,9,0,12.7426,47.1179,2668.7834,3346.1199,2996.5366,3003.2908,16.7411,4,COPDEM30,2612,0.8362,-0.5484,2874,7.6127,5.1563,119.2519,5.1142,1.5024,-0.5674,1.8976,22.4852,24.6618,24.9491,0.7581,0.1809,-0.1678,0.2570,0.4205,-0.7558,0.3731,22.1700,17.9496,0.0000,8.1179,19.9086,31.1404,107.9893,21.4107,22.4119,0.0000,4.2076,12.4643,33.2512,181.7134,16.0341,0,0.0000,,,,,,,,,,,,,,,2956.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02708,GLATT FIRN-S,0,11,11-01,G008531E46781N,754518,731,2003-08-13T00:00:00,8.5428,46.7859,32,2.8588,0,0,9,0,8.5475,46.7952,2166.0017,3015.9100,2771.3164,2740.0273,16.7375,2,COPDEM30,2868,0.4890,0.8723,2905,5.7950,2.6469,191.1975,4.3097,2.4028,-0.7602,3.3406,10.1092,8.9360,7.4090,-0.5167,-0.6441,-0.6666,-0.6091,0.5324,-0.7010,0.4651,9.1834,8.4668,0.0000,2.6457,6.3353,14.3054,36.6655,8.0689,7.4983,0.0000,2.9727,5.3939,10.6054,51.0204,6.7659,62,1.3585,44.1055,26.0779,45.9749,11.0413,16.8555,-1.8694,18.9184,18.2568,28.6604,24.0909,38.0250,45.6154,55.0750,68.7500,2732.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00873,TSIJIORE NOUVE GLACIER DE,0,11,11-01,G007450E45997N,753455,731,2003-08-13T00:00:00,7.4519,46.0007,32,2.8555,0,0,9,0,7.4707,46.0171,2234.1218,3782.7732,3302.8890,3190.0159,21.9765,1,COPDEM30,4985,0.1512,0.9885,3226,3.4781,0.6691,174.1252,1.0694,1.0145,-0.3841,2.3862,6.9848,6.0643,5.8332,-0.4460,-0.3942,-0.2992,-0.3798,0.2708,-0.4031,0.2476,8.5529,10.0347,0.0000,1.6020,4.6766,11.7718,50.6719,13.8023,16.2402,0.0000,3.6669,6.8336,16.6250,75.9914,8.3374,390,8.5489,46.5440,28.3799,95.1405,40.7445,49.8781,-48.5966,57.3436,53.8229,98.9903,26.0000,64.0000,89.1176,123.8900,189.4444,3353.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02869,Careser,0,11,11-01,G010713E46447N,755507,731,2003-07-30T00:00:00,10.7158,46.4516,32,2.8361,0,0,9,0,10.7114,46.4439,2862.5132,3303.8560,3056.8850,3044.4229,12.7610,5,COPDEM30,2542,0.2433,-0.9700,3389,5.8242,1.4526,151.2475,2.8760,2.5206,-1.3378,1.5063,2.0241,1.1781,0.9011,-1.7711,-1.9175,-2.0214,-1.9033,1.0545,-1.5690,0.5701,2.4903,3.4626,0.0000,0.4910,1.1416,2.6995,29.2584,6.4496,13.3091,0.0000,1.6246,2.9711,6.5632,157.0361,5.6992,0,0.0000,,,,,,,,,,,,,,,3040.0000,16.0000,IT,3315.6000,WGMS,4.4130,WGMS,,,-1.7360,0.8120,WGMS,20.0000
RGI2000-v7.0-G-11-01743,FLACHENSTEINFIRN,0,11,11-01,G008461E46687N,754440,731,2003-08-13T00:00:00,8.4641,46.6845,32,2.8359,0,0,9,0,8.4760,46.6864,2401.6128,3288.5270,2820.6978,2831.6733,26.5824,3,COPDEM30,2426,0.9705,0.2412,2933,5.6851,2.4805,243.9075,4.3814,2.4191,-0.6340,7.2682,5.6095,5.1269,4.9433,-0.2398,-0.2624,-0.2149,-0.2390,0.7237,-0.2879,0.5136,4.5866,3.7700,0.0000,1.4057,3.9834,6.9544,18.0686,4.2410,4.0259,0.0000,1.9462,3.1453,4.9462,34.6855,3.3509,0,0.0000,,,,,,,,,,,,,,,2838.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01881,BIFERTENFIRN,0,11,11-01,G008926E46802N,754682,731,2003-08-13T00:00:00,8.9439,46.8088,32,2.7992,0,0,9,0,8.9574,46.8191,1947.9232,3611.5845,2886.2876,2789.1995,25.1908,2,COPDEM30,4477,0.8049,0.5934,3071,7.5677,2.7100,166.6605,3.8956,2.0763,-0.4858,6.9283,14.0259,10.6040,11.1019,-1.1767,-0.3268,0.0052,-0.4994,0.6665,-0.4735,0.3614,8.9934,9.1420,0.0000,0.1353,6.5009,15.8152,42.5415,12.3747,23.2215,0.0000,1.8741,4.8714,15.1113,313.1367,10.0816,388,8.6781,30.4422,18.6006,57.4860,17.9549,28.1202,-27.0438,31.7743,28.8246,52.2919,7.9000,43.9773,60.6500,70.9167,100.6667,3021.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00221,FR4N01165B04 Plate des Agneaux/Tombe Muree,0,11,11-01,G006350E44954N,752675,731,2003-08-13T00:00:00,6.3602,44.9556,32,2.7835,0,0,9,0,6.3668,44.9674,2190.2498,3306.4973,2677.6638,2659.3586,29.0022,1,COPDEM30,4478,0.0956,0.9954,3105,4.5518,1.5079,225.2879,3.9651,2.1406,-0.4970,5.6593,0.2127,0.1783,0.4049,-2.1562,-1.1687,-0.5491,-1.2913,1.2732,-0.5212,0.4048,0.6644,0.5394,0.0000,0.2317,0.5391,1.0020,2.9622,3.5693,4.0248,0.0000,1.3560,2.4042,4.0874,36.4822,2.9163,0,0.0000,,,,,,,,,,,,,,,2808.0000,1.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03972,Schlegeis Kees,0,11,11-01,G011739E46978N,755919,731,2003-08-24T00:00:00,11.7459,46.9777,32,2.7818,0,0,9,0,11.7381,46.9845,2500.6936,3291.4065,2831.3162,2826.4268,26.1972,1,COPDEM30,2359,0.2282,0.9736,2931,6.5441,2.9656,281.7106,4.9751,2.7410,-0.3675,8.8923,2.7946,2.5484,3.2340,-0.5430,-0.5117,-0.2857,-0.4468,1.0978,-0.2767,0.5734,2.8894,2.0391,0.0000,1.1459,2.8222,4.3926,12.3611,3.8189,4.3652,0.0000,1.4138,2.5318,4.8066,42.7627,2.7492,0,0.0000,,,,,,,,,,,,,,,2827.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00453,Glacier de Rhêmes-Golette_1,0,11,11-01,G007045E45487N,753102,731,2003-08-13T00:00:00,7.0536,45.4951,32,2.7505,0,0,9,0,7.0610,45.5065,2703.3408,3273.7693,3055.7222,3042.5962,16.2306,1,COPDEM30,3366,-0.2754,0.9613,3070,21.2397,10.1093,45.5006,4.9828,2.1129,-1.0307,1.1035,19.8109,14.0693,10.6430,-0.5577,-0.9442,-1.0966,-0.8661,1.1659,-1.2795,0.6894,15.3328,10.1486,0.0000,6.1639,17.5564,22.4259,38.3546,12.3408,15.0267,0.0000,3.7354,7.0289,14.1665,113.7629,13.4570,0,0.0000,,,,,,,,,,,,,,,3061.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02459,Osand Sud  (Sabbione),0,11,11-01,G008323E46393N,754287,731,2003-08-13T00:00:00,8.3254,46.3953,32,2.7432,0,0,9,0,8.3383,46.4051,2496.0479,3203.6719,2789.4412,2775.1133,17.2576,2,COPDEM30,2917,0.7425,0.6698,3033,7.4111,2.1622,236.2753,2.7373,2.4203,-1.1863,3.2612,1.0100,0.3872,0.3860,-2.0778,-2.0656,-1.1097,-1.7510,1.6990,-1.1966,0.3932,2.3964,1.6335,0.0000,0.9917,2.2529,3.5715,9.4530,4.5214,4.8435,0.0000,1.9626,3.3294,5.3612,44.4576,2.7299,0,0.0000,,,,,,,,,,,,,,,2817.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00293,FR4N01162B09+154D03 de Saint Sorlin,0,11,11-01,G006159E45160N,752460,731,2003-08-13T00:00:00,6.1626,45.1617,32,2.7407,0,0,9,0,6.1693,45.1699,2654.9043,3422.0715,2888.4028,2909.4010,18.0320,2,COPDEM30,2873,0.6371,0.7708,3101,8.6481,1.6175,181.7587,3.1446,2.0469,-1.4637,2.9018,2.7305,1.8725,1.7494,-1.6841,-1.8848,-1.2632,-1.6107,1.5803,-1.2412,0.3499,4.3458,3.1504,0.0000,1.6449,3.5027,6.8035,12.2919,6.0581,6.2628,0.0000,2.3008,4.0591,7.3275,36.8230,4.3821,0,0.0000,,,,,,,,,,,,,,,2949.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03582,Untersulzbach Kees,0,11,11-01,G012347E47131N,756178,731,2003-08-24T00:00:00,12.3473,47.1312,33,2.7379,0,0,9,0,12.3264,47.1521,2151.8096,3442.3591,2749.5571,2716.0466,15.9456,1,COPDEM30,5317,-0.0793,0.9969,2790,6.9425,1.0456,99.0186,1.7294,0.5289,-0.7667,2.2623,7.9195,6.1608,5.5289,-0.8396,-0.7594,-0.6484,-0.7491,0.3175,-0.7893,0.2783,8.3960,6.9502,0.0000,2.0890,7.0273,13.8939,26.6575,20.7280,20.2998,0.0000,7.0062,15.1782,27.0685,109.9512,13.9196,50,1.1397,76.7069,53.0657,123.5400,38.8449,49.5050,-46.8331,59.9511,50.7717,110.8412,32.0000,103.5000,122.5000,152.7500,194.0000,2865.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00380,FR4N01152A05 Mahure,0,11,11-01,G006748E45302N,752758,731,2003-08-13T00:00:00,6.7438,45.3010,32,2.7227,0,0,9,0,6.7550,45.3042,2717.9750,3532.2148,3170.5000,3145.8818,25.0106,3,COPDEM30,2538,0.9988,0.0499,3285,6.9751,1.5985,187.8662,5.4186,1.7794,-0.6196,2.3288,1.8015,1.3245,1.3312,-0.4096,-0.4135,-0.3392,-0.3874,0.6363,-0.3359,0.2617,1.4479,1.4192,0.0000,0.0000,1.1768,2.3668,7.2424,6.0469,8.7088,0.0000,1.9115,3.4446,6.2947,66.7130,4.6507,0,0.0000,,,,,,,,,,,,,,,3156.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01465,BLMLISALPGLETSCHER,0,11,11-01,G007772E46495N,753697,731,2003-08-13T00:00:00,7.7658,46.4993,32,2.6577,0,0,9,0,7.7524,46.5063,2210.3442,3647.5880,2964.1484,2941.7588,26.5833,8,COPDEM30,2952,-0.5260,0.8505,3240,3.6350,1.7990,224.0696,3.0505,2.3943,-0.5738,3.8402,3.6089,2.6601,3.1066,-0.5843,-0.4764,-0.2712,-0.4440,0.4724,-0.4730,0.3829,4.7523,4.5773,0.0000,1.3044,3.2284,6.6338,21.2097,8.5430,10.7407,0.0000,2.4572,4.1913,9.4655,51.4133,6.1344,0,0.0000,,,,,,,,,,,,,,,2887.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03328,Rotmoos Ferner,0,11,11-01,G011042E46813N,755759,731,2003-07-30T00:00:00,11.0419,46.8132,32,2.6483,0,0,9,0,11.0440,46.8242,2463.2942,3421.3550,2971.9773,2978.9326,25.1021,1,COPDEM30,2855,0.1305,0.9914,3156,4.6359,1.1149,270.1568,4.4056,2.0020,-0.5363,3.0018,2.9915,2.0528,1.8463,-0.5434,-0.4180,-0.2611,-0.4075,0.3306,-0.4326,0.2152,3.3848,3.1722,0.0000,0.7214,2.3143,5.5326,12.9758,2.8536,1.9428,0.0000,1.6674,2.6274,3.7229,35.8356,2.9116,42,0.9889,17.0291,12.4368,37.6429,15.3791,22.7629,-20.6137,25.4650,20.0000,43.1294,11.0000,22.7500,40.0000,47.7500,74.0000,3022.0000,16.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03741,"Hochalm Kees,",0,11,11-01,G013332E47020N,756422,731,2003-08-17T00:00:00,13.3337,47.0192,33,2.6338,0,0,9,0,13.3501,47.0193,2511.6220,3311.6810,2894.0378,2906.8496,19.8140,2,COPDEM30,2964,0.8773,0.4800,3030,8.3239,1.9920,192.6672,4.3148,2.1974,-0.7420,3.5267,2.9333,1.8096,1.6379,-1.1100,-1.2323,-0.7271,-1.0231,1.3324,-0.8565,0.5016,4.8588,3.6365,0.0000,1.6978,4.6279,7.4023,19.9165,6.7112,7.9632,0.0000,1.9218,3.7737,8.3737,50.1710,5.4218,120,2.8416,47.9585,31.6228,76.1833,39.4777,32.5024,-28.2249,36.9001,33.0418,60.8108,29.0000,41.7500,63.5000,102.0000,162.0000,2885.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02309,ALBIGNA VADREC D',0,11,11-01,G009641E46297N,754874,731,2003-07-30T00:00:00,9.6452,46.3015,32,2.5879,0,0,9,0,9.6472,46.3153,2165.5140,3038.5212,2500.7510,2503.4030,19.6629,1,COPDEM30,3451,0.0297,0.9996,2757,6.7324,2.9181,236.0505,2.5051,2.6297,-0.9833,5.1496,2.2540,1.5631,1.3473,-1.4375,-1.5444,-1.3609,-1.4476,1.1200,-1.0771,0.5365,3.1525,2.4280,0.0000,1.0433,2.7395,4.9136,13.4411,4.3821,4.3095,0.0000,1.6850,3.0581,5.6603,30.8061,2.4778,254,6.1531,61.4786,26.1156,80.5717,39.7370,29.3913,-19.0931,37.3101,21.9324,72.7770,7.6364,46.1250,76.3889,111.7045,154.2308,2498.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03731,"Kleinelend Kees,",0,11,11-01,G013253E47062N,756406,731,2003-08-17T00:00:00,13.2535,47.0621,33,2.5870,0,0,9,0,13.2573,47.0686,2496.0242,3166.6780,2874.4375,2872.4907,22.0627,2,COPDEM30,1896,0.6242,0.7813,3256,1.2669,1.2875,292.8834,3.5593,2.5540,-0.5060,4.3446,5.7604,4.4360,4.1909,-0.0603,-0.2012,-0.2335,-0.1650,0.7401,-0.4065,0.5993,8.1419,7.5196,0.0000,0.4641,7.3347,13.5912,26.6521,10.6750,17.0619,0.0000,2.2755,3.9316,10.6445,102.4519,10.6757,0,0.0000,,,,,,,,,,,,,,,2841.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02518,ALPJERGLETSCHER,0,11,11-01,G008096E46244N,754084,731,2003-08-13T00:00:00,8.0965,46.2411,32,2.5865,0,0,9,0,8.0976,46.2323,2719.3062,3403.1926,3203.9126,3170.6255,19.5873,5,COPDEM30,2575,0.3232,-0.9463,3327,6.9293,1.9767,191.7181,4.7856,2.2191,-0.9228,2.8196,6.7838,4.4963,3.3560,-0.7767,-0.9051,-0.6298,-0.7705,0.8959,-0.8292,0.4385,5.1083,3.6705,0.0000,2.2709,4.9314,7.1460,14.5069,5.6523,7.3516,0.0000,1.6217,3.0487,6.4652,47.8095,4.7774,213,5.1387,40.4014,11.1678,46.5382,19.2164,16.8652,-6.1368,20.9080,14.2509,43.9510,10.0000,31.7000,45.5000,62.6000,91.4000,3156.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03355,Sulzenau Ferner,0,11,11-01,G011155E46980N,755837,731,2003-08-24T00:00:00,11.1526,46.9769,32,2.5344,0,0,9,0,11.1582,46.9882,2479.8260,3421.6042,3161.2288,3079.4310,19.2862,1,COPDEM30,2887,0.2497,0.9683,3268,3.7437,1.2168,248.5675,4.1118,2.1470,-0.5928,1.8274,4.7513,3.4879,2.5962,-0.3606,-0.4059,-0.3504,-0.3723,0.4771,-0.4525,0.4515,6.1237,4.9863,0.0000,2.3370,5.0084,9.3161,19.0046,7.2596,25.2336,0.0000,1.8171,3.3905,6.4269,382.1232,7.0236,17,0.4182,48.1847,12.9113,84.8235,14.3864,36.6389,-36.6389,37.9339,33.7367,57.1980,55.0000,75.0000,85.0000,95.0000,108.0000,3100.0000,20.0000,,,,,,,,,,,
